19-09-2014,194.0,151.0,197.0,102.0,42.0,82.0,150.0,181.0,718.0,660.0,562.0,276.0,721.0,486.0,814.0,545.0,315.0,412.0,536.0,490.0,523.0,898.0,482.0,367.0
20-09-2014,255.0,248.0,136.0,97.0,57.0,140.0,126.0,150.0,428.0,637.0,680.0,710.0,770.0,919.0,831.0,418.0,658.0,654.0,636.0,425.0,621.0,824.0,587.0,336.0
21-09-2014,267.0,395.0,184.0,209.0,140.0,187.0,184.0,243.0,235.0,715.0,1113.0,769.0,758.0,1008.0,1099.0,634.0,623.0,478.0,642.0,531.0,431.0,776.0,366.0,439.0
22-09-2014,427.0,350.0,198.0,158.0,156.0,200.0,204.0,360.0,720.0,661.0,602.0,629.0,410.0,353.0,497.0,588.0,439.0,524.0,687.0,327.0,508.0,670.0,478.0,406.0
23-09-2014,308.0,158.0,35.0,18.0,49.0,86.0,90.0,165.0,688.0,728.0,853.0,365.0,557.0,456.0,677.0,440.0,562.0,726.0,636.0,747.0,648.0,851.0,477.0,365.0
24-09-2014,250.0,155.0,143.0,71.0,78.0,160.0,151.0,257.0,714.0,735.0,386.0,415.0,459.0,390.0,536.0,392.0,294.0,529.0,304.0,553.0,637.0,670.0,589.0,242.0
25-09-2014,410.0,85.0,49.0,120.0,61.0,119.0,183.0,356.0,681.0,504.0,707.0,1092.0,382.0,318.0,483.0,612.0,419.0,737.0,656.0,478.0,782.0,511.0,747.0,318.0
26-09-2014,269.0,195.0,139.0,39.0,15.0,48.0,92.0,175.0,679.0,726.0,360.0,716.0,237.0,469.0,638.0,764.0,189.0,277.0,382.0,572.0,708.0,440.0,712.0,332.0
27-09-2014,183.0,127.0,177.0,68.0,90.0,154.0,123.0,181.0,448.0,473.0,936.0,974.0,555.0,497.0,438.0,853.0,687.0,701.0,339.0,217.0,427.0,637.0,481.0,382.0
28-09-2014,135.0,196.0,198.0,112.0,84.0,124.0,107.0,196.0,248.0,481.0,426.0,840.0,708.0,702.0,736.0,605.0,542.0,708.0,319.0,422.0,982.0,567.0,567.0,270.0
29-09-2014,276.0,172.0,39.0,35.0,15.0,56.0,103.0,172.0,828.0,598.0,530.0,278.0,467.0,509.0,491.0,370.0,503.0,311.0,718.0,610.0,830.0,843.0,823.0,347.0
30-09-2014,224.0,117.0,84.0,53.0,13.0,104.0,121.0,320.0,717.0,635.0,381.0,323.0,477.0,165.0,331.0,343.0,330.0,267.0,902.0,707.0,749.0,576.0,653.0,693.0
01-10-2014,225.0,63.0,110.0,35.0,35.0,64.0,169.0,294.0,510.0,615.0,383.0,498.0,313.0,154.0,511.0,340.0,361.0,217.0,833.0,728.0,702.0,604.0,610.0,373.0
02-10-2014,95.0,93.0,70.0,36.0,41.0,109.0,129.0,223.0,745.0,709.0,539.0,371.0,321.0,413.0,555.0,268.0,517.0,471.0,503.0,468.0,694.0,1056.0,456.0,299.0
03-10-2014,145.0,87.0,81.0,26.0,28.0,44.0,106.0,283.0,770.0,561.0,560.0,493.0,544.0,382.0,486.0,527.0,448.0,300.0,491.0,398.0,566.0,668.0,649.0,541.0
04-10-2014,139.0,215.0,94.0,41.0,38.0,122.0,129.0,169.0,506.0,438.0,1098.0,664.0,658.0,948.0,978.0,632.0,239.0,900.0,505.0,513.0,391.0,757.0,457.0,329.0
05-10-2014,236.0,106.0,51.0,80.0,3.0,44.0,23.0,117.0,139.0,565.0,753.0,1046.0,572.0,666.0,655.0,728.0,748.0,466.0,575.0,679.0,640.0,716.0,396.0,321.0
06-10-2014,305.0,95.0,115.0,58.0,41.0,73.0,30.0,341.0,837.0,558.0,354.0,766.0,328.0,528.0,337.0,404.0,346.0,756.0,434.0,740.0,640.0,742.0,632.0,431.0
07-10-2014,244.0,204.0,24.0,55.0,43.0,31.0,103.0,296.0,639.0,441.0,537.0,239.0,408.0,432.0,665.0,671.0,203.0,363.0,495.0,650.0,789.0,797.0,888.0,365.0
08-10-2014,303.0,87.0,59.0,262.0,17.0,72.0,95.0,187.0,664.0,729.0,769.0,559.0,312.0,360.0,557.0,272.0,308.0,729.0,493.0,512.0,387.0,840.0,608.0,323.0
09-10-2014,56.0,68.0,44.0,27.0,8.0,44.0,131.0,198.0,675.0,607.0,560.0,713.0,465.0,568.0,810.0,611.0,381.0,599.0,528.0,457.0,422.0,586.0,476.0,326.0
10-10-2014,100.0,59.0,39.0,77.0,18.0,68.0,82.0,283.0,840.0,387.0,542.0,544.0,274.0,276.0,553.0,342.0,428.0,371.0,431.0,349.0,551.0,675.0,526.0,341.0
11-10-2014,277.0,32.0,116.0,98.0,68.0,26.0,2.0,139.0,250.0,709.0,698.0,868.0,871.0,617.0,579.0,461.0,527.0,807.0,349.0,235.0,584.0,723.0,549.0,249.0
12-10-2014,195.0,36.0,161.0,43.0,24.0,15.0,32.0,60.0,207.0,334.0,834.0,1208.0,1171.0,854.0,1454.0,828.0,632.0,367.0,389.0,547.0,640.0,706.0,390.0,230.0
13-10-2014,148.0,162.0,37.0,35.0,24.0,93.0,204.0,273.0,599.0,639.0,386.0,458.0,828.0,641.0,517.0,473.0,245.0,383.0,430.0,695.0,521.0,875.0,489.0,304.0
14-10-2014,197.0,88.0,39.0,18.0,18.0,35.0,152.0,236.0,577.0,682.0,284.0,317.0,469.0,448.0,578.0,350.0,333.0,717.0,456.0,825.0,686.0,504.0,625.0,236.0
15-10-2014,76.0,51.0,17.0,58.0,16.0,59.0,85.0,221.0,758.0,473.0,339.0,371.0,298.0,387.0,464.0,605.0,513.0,386.0,440.0,743.0,812.0,1000.0,664.0,466.0
16-10-2014,296.0,59.0,35.0,39.0,22.0,63.0,133.0,243.0,580.0,559.0,221.0,316.0,142.0,471.0,429.0,548.0,207.0,439.0,507.0,709.0,809.0,756.0,550.0,361.0
17-10-2014,237.0,111.0,48.0,73.0,70.0,75.0,69.0,331.0,679.0,566.0,442.0,716.0,464.0,334.0,575.0,415.0,241.0,515.0,374.0,541.0,493.0,563.0,289.0,194.0
