1353.69632269	191.74167418	308.53987561	516.468457549	84.4754648615	117.554652346	990.199932009	181.782097242	136.10274007	61.411508151	114.550107283	175.324648369	126.516903029	104.42864529	51.2595082444	153.187692463	264.802847749	94.3072782988	190.633869086	250.166097787	760.80745777	
1588.69062546	223.690442395	400.026744129	441.818585563	63.025672659	153.169960419	492.096711018	121.572012567	30.3924335969	321.661807984	170.39970817	160.152219943	100.530001554	56.9972836111	72.4254205545	142.551461912	1470.39372855	195.856128447	253.983814802	348.889597642	1115.30283249	
1665.23013789	5.57002331011	766.528432009	230.637656925	71.7957393897	218.614944268	892.480238908	141.137534196	47.7855048721	595.332065452	151.213860603	180.811053223	124.182861763	156.86550889	159.684494708	237.508992101	389.679850038	154.65739748	231.189221562	581.481841619	1219.5474937	
1240.12870952	14.0571864611	404.180848194	354.204503676	76.7635230852	187.648092634	934.366619673	117.452057675	61.1834336092	301.227937244	128.786740476	160.64799996	117.331291462	31.1901060337	159.350761659	177.685221223	295.962837186	156.321649594	232.986225593	178.408585233	1200.3442769	
1039.04261598	183.352523235	376.333613287	284.933684613	81.6455788779	77.2707083948	1102.92093751	11.0758143233	99.269055389	682.166488101	103.688377057	239.13645893	107.534735599	14.187481257	126.806547489	263.943507145	200.645353391	59.9764260402	230.158673394	193.136278712	1217.01498853	
1762.59700236	195.413388778	369.179516142	368.348534439	124.43317942	69.9110104655	274.9814817	64.8344268544	93.1773325993	675.102230426	140.594311131	267.630256547	123.574173065	10.8513545497	75.0216978679	306.199807596	282.915874008	33.296003749	166.002406243	658.13931694	1177.41194083	
1831.80632591	34.9370348406	472.712201882	224.502077195	161.058497035	177.40023387	600.414272764	12.5520279799	76.2330716728	602.441867803	131.748750349	133.679109714	165.090844584	32.8385455242	83.9998073932	162.034276996	264.425905651	117.671123739	132.836585393	161.330118458	1176.32239969	
1883.62834397	181.497807303	456.480073105	255.827207638	159.556587396	312.578523573	583.491969617	92.0963688985	19.4212784292	642.780600441	44.3681529452	218.731808736	59.0410704786	13.9046093744	136.594309821	340.178831295	416.378236633	96.9411704722	333.73191762	174.615529434	1168.7162656	
1925.77113402	142.189347684	553.776420067	225.764464727	98.7687190951	289.012427744	204.503949931	302.134450376	107.282077944	209.131582899	178.747205293	147.505165665	124.086243369	82.0695944757	120.495766611	231.240667522	461.937856317	100.119329517	243.818934052	49.1621479391	590.299034763	
1389.57951845	183.271388228	461.748997744	264.986417064	105.854008176	192.728313305	966.60606172	68.2765942352	217.302651381	457.047026242	91.7372892608	203.532699604	164.465020626	52.8120827306	58.6558732603	225.291483378	460.487300147	78.1139761435	272.916017404	230.334672983	561.135056233	
2009.22172468	175.205012536	258.635823776	348.420495562	38.0853577892	180.483001112	95.4095124423	249.856960452	28.3274548412	162.269316509	40.027960121	63.5099293319	65.8067727896	52.5990468337	80.6827424212	378.460983442	451.994805994	110.784025744	217.241294943	66.7946167186	551.509637288	
2039.35555044	228.26510104	115.259233551	268.300469641	30.1936740031	197.660311923	92.2568432228	164.302597083	54.7144022083	641.195264339	0.798723115658	60.27626094	15.7128270119	62.158958426	161.969224529	179.157980124	458.471938115	162.077800468	224.353524248	254.088346495	552.540803983	
2057.67675368	157.934728735	108.956031317	183.029494489	115.634369561	198.820999713	174.86222204	279.640409402	103.996543589	110.034451782	48.7370099256	122.265193763	72.979701484	72.2992859029	106.099026236	130.053448588	425.872812616	158.398599856	241.115701825	198.738176474	553.180522564	
1516.62278524	161.390456562	143.133279381	159.938533816	117.432262243	149.11552238	214.633544697	76.8235754324	230.848953348	181.710320707	46.2395830938	170.573122977	63.9365110491	76.6955370219	235.817558606	221.141800329	434.426966727	94.8962958608	156.968012046	12.9596093764	579.142330531	
1812.55452732	159.175167336	81.5627379456	202.242406503	0.939085436733	137.789801264	825.400025461	199.859477361	103.864022244	1130.90104834	47.1949834886	73.5811565981	105.209766059	94.3972010108	235.057140955	139.797977416	488.912329297	124.339140586	117.439865148	181.512863926	566.809956143	
7048.46308119	151.951263235	174.568260634	351.424139311	61.3414425424	239.998322521	217.936285718	225.204752881	105.764998254	114.452807538	46.4840538512	150.070505434	100.18883793	103.29627929	208.260804037	143.107064642	479.702601537	35.7792790365	369.012018854	192.352968161	563.009182328	
1407.29545156	152.314448393	70.4291143925	238.784859985	101.162923221	100.02494247	225.478172344	59.4567890213	22.3344230404	717.849954808	130.046154011	99.6761082274	168.166691787	73.3834052263	281.673074596	144.5432406	480.77715565	17.6577207631	608.120625463	169.158253795	564.020264716	
1658.96510747	151.451867607	334.227949543	197.413843925	38.1841869282	166.614188416	331.197570632	259.652376272	1011.77483286	40.0611988195	123.528152121	100.29824751	179.207759093	32.7774923943	104.316191694	145.524410422	488.305245492	100.472073684	444.698802816	167.226525238	577.520735917	
1621.65807195	142.401582525	350.972538371	184.03348965	29.4499655061	101.899708525	183.2982006	14.2444736338	30.1296131978	1207.32566009	10.7482403378	101.225622182	105.758673875	71.3395010808	224.99492426	146.538736736	430.093098025	84.4008633961	254.096375246	51.9243914882	578.677233443	
1588.48294839	120.707604022	340.322511069	262.7887136	2.5607441765	152.602503723	234.278994913	177.365627481	105.622901732	1214.24278932	137.150775141	128.195456025	136.839406226	93.4047528276	221.510255473	146.31556291	541.357964846	18.1511603082	578.990301545	165.946016412	564.568110202	
1643.23037874	133.272841141	64.2150021766	362.717650647	10.864123395	129.411072617	150.421544086	236.239800965	99.0626683717	1131.67696011	140.977582296	93.7455400861	130.616621165	110.038788905	228.067836442	149.520254993	463.763356946	76.3304702745	228.599478911	227.774720105	571.268372138	
1639.90675193	140.653291542	115.521796945	281.319428802	16.2511785569	118.331669359	109.029650348	209.866180444	124.655793529	62.6299093679	142.563097371	52.9209635148	107.452298007	88.2400099848	233.536226434	153.026676238	464.286267823	125.06593277	177.934279242	227.774720105	563.360389077	
