17-09-2014,252.0,107.0,113.0,71.0,9.0,9.0,53.0,407.0,737.0,465.0,667.0,447.0,429.0,445.0,206.0,281.0,361.0,446.0,280.0,937.0,401.0,559.0,513.0,326.0
18-09-2014,289.0,277.0,47.0,56.0,60.0,88.0,36.0,560.0,835.0,532.0,722.0,371.0,315.0,282.0,1177.0,1580.0,304.0,645.0,514.0,414.0,454.0,369.0,421.0,229.0
19-09-2014,266.0,233.0,99.0,36.0,22.0,33.0,51.0,565.0,842.0,373.0,622.0,277.0,347.0,420.0,400.0,293.0,222.0,589.0,225.0,450.0,429.0,412.0,296.0,209.0
20-09-2014,319.0,265.0,112.0,92.0,68.0,84.0,67.0,162.0,336.0,725.0,1118.0,583.0,522.0,539.0,382.0,487.0,240.0,460.0,472.0,428.0,364.0,387.0,344.0,140.0
21-09-2014,203.0,178.0,45.0,41.0,22.0,12.0,26.0,65.0,157.0,542.0,1097.0,1021.0,218.0,459.0,442.0,448.0,291.0,358.0,254.0,227.0,401.0,801.0,325.0,237.0
22-09-2014,211.0,220.0,74.0,74.0,26.0,14.0,8.0,528.0,865.0,849.0,449.0,487.0,470.0,756.0,348.0,275.0,446.0,222.0,569.0,443.0,603.0,395.0,251.0,267.0
23-09-2014,448.0,120.0,55.0,18.0,192.0,12.0,48.0,469.0,654.0,817.0,552.0,457.0,977.0,308.0,415.0,317.0,267.0,368.0,218.0,485.0,366.0,546.0,508.0,310.0
24-09-2014,305.0,137.0,173.0,53.0,46.0,46.0,99.0,284.0,892.0,679.0,666.0,329.0,587.0,415.0,327.0,337.0,384.0,300.0,489.0,482.0,450.0,614.0,428.0,326.0
25-09-2014,185.0,172.0,103.0,62.0,10.0,19.0,133.0,566.0,981.0,949.0,840.0,361.0,282.0,429.0,547.0,442.0,449.0,203.0,155.0,820.0,471.0,577.0,254.0,730.0
26-09-2014,373.0,195.0,59.0,9.0,31.0,31.0,128.0,392.0,753.0,810.0,680.0,536.0,449.0,484.0,449.0,317.0,482.0,291.0,401.0,196.0,597.0,815.0,553.0,478.0
27-09-2014,145.0,145.0,72.0,72.0,18.0,9.0,21.0,43.0,779.0,852.0,567.0,817.0,341.0,489.0,314.0,507.0,415.0,282.0,282.0,293.0,430.0,396.0,250.0,232.0
28-09-2014,145.0,106.0,61.0,82.0,67.0,46.0,9.0,62.0,269.0,659.0,813.0,458.0,752.0,361.0,933.0,377.0,268.0,380.0,375.0,157.0,507.0,411.0,363.0,266.0
