05-09-2014,469.0,289.0,165.0,102.0,136.0,53.0,65.0,242.0,1038.0,792.0,663.0,509.0,492.0,882.0,723.0,594.0,468.0,343.0,249.0,529.0,625.0,910.0,660.0,596.0
06-09-2014,365.0,262.0,247.0,87.0,116.0,176.0,64.0,80.0,152.0,533.0,726.0,379.0,503.0,605.0,535.0,529.0,560.0,251.0,762.0,638.0,654.0,546.0,400.0,395.0
07-09-2014,477.0,372.0,337.0,308.0,250.0,216.0,215.0,286.0,374.0,429.0,1056.0,717.0,799.0,760.0,769.0,876.0,467.0,493.0,467.0,215.0,304.0,453.0,670.0,612.0
08-09-2014,436.0,375.0,138.0,100.0,53.0,44.0,123.0,411.0,775.0,681.0,569.0,370.0,494.0,642.0,512.0,353.0,247.0,208.0,264.0,525.0,653.0,903.0,725.0,528.0
09-09-2014,637.0,423.0,340.0,124.0,55.0,59.0,161.0,432.0,1323.0,890.0,473.0,657.0,419.0,567.0,495.0,539.0,376.0,379.0,514.0,678.0,514.0,840.0,872.0,730.0
10-09-2014,632.0,302.0,177.0,74.0,158.0,191.0,101.0,252.0,1202.0,573.0,700.0,335.0,415.0,372.0,415.0,390.0,311.0,276.0,309.0,588.0,655.0,737.0,783.0,742.0
11-09-2014,557.0,531.0,340.0,272.0,264.0,244.0,98.0,309.0,907.0,1415.0,896.0,618.0,660.0,580.0,741.0,457.0,329.0,277.0,207.0,570.0,876.0,581.0,519.0,663.0
12-09-2014,475.0,346.0,187.0,109.0,55.0,63.0,68.0,311.0,1189.0,1276.0,676.0,388.0,599.0,479.0,559.0,366.0,241.0,336.0,295.0,524.0,638.0,590.0,476.0,418.0
13-09-2014,491.0,317.0,312.0,145.0,47.0,50.0,110.0,310.0,426.0,624.0,827.0,865.0,521.0,786.0,558.0,684.0,866.0,704.0,684.0,585.0,646.0,939.0,654.0,537.0
14-09-2014,356.0,377.0,317.0,236.0,265.0,227.0,130.0,259.0,252.0,467.0,604.0,767.0,892.0,835.0,744.0,505.0,472.0,436.0,469.0,332.0,342.0,829.0,633.0,724.0
15-09-2014,491.0,314.0,152.0,43.0,186.0,249.0,121.0,371.0,762.0,892.0,472.0,509.0,479.0,586.0,411.0,457.0,190.0,193.0,364.0,586.0,805.0,1090.0,952.0,990.0
16-09-2014,491.0,406.0,293.0,180.0,171.0,38.0,60.0,278.0,1028.0,1008.0,1023.0,653.0,574.0,591.0,485.0,667.0,452.0,532.0,394.0,578.0,699.0,692.0,756.0,592.0
17-09-2014,639.0,421.0,103.0,123.0,52.0,185.0,90.0,375.0,1261.0,1210.0,516.0,657.0,842.0,555.0,646.0,400.0,657.0,513.0,320.0,511.0,788.0,1093.0,674.0,1045.0
18-09-2014,706.0,496.0,351.0,251.0,203.0,218.0,245.0,440.0,1063.0,821.0,1012.0,383.0,520.0,530.0,530.0,327.0,238.0,174.0,220.0,508.0,798.0,712.0,682.0,780.0
19-09-2014,685.0,439.0,305.0,254.0,180.0,88.0,51.0,413.0,1130.0,1109.0,702.0,593.0,800.0,830.0,439.0,609.0,652.0,511.0,454.0,595.0,861.0,892.0,702.0,415.0
20-09-2014,480.0,287.0,359.0,255.0,64.0,49.0,49.0,136.0,193.0,671.0,953.0,974.0,1128.0,1324.0,916.0,953.0,617.0,594.0,464.0,901.0,514.0,536.0,538.0,575.0
21-09-2014,494.0,394.0,342.0,121.0,84.0,104.0,83.0,136.0,369.0,335.0,871.0,684.0,1049.0,764.0,627.0,553.0,519.0,684.0,598.0,1070.0,612.0,672.0,377.0,511.0
22-09-2014,715.0,255.0,165.0,68.0,191.0,80.0,33.0,226.0,1085.0,865.0,642.0,272.0,417.0,690.0,753.0,474.0,318.0,301.0,301.0,454.0,633.0,910.0,1288.0,757.0
23-09-2014,971.0,440.0,393.0,228.0,231.0,196.0,208.0,590.0,1119.0,1100.0,719.0,448.0,627.0,547.0,520.0,487.0,483.0,418.0,382.0,567.0,711.0,857.0,623.0,537.0
24-09-2014,652.0,268.0,122.0,118.0,46.0,29.0,40.0,556.0,947.0,797.0,697.0,359.0,508.0,487.0,470.0,400.0,560.0,418.0,592.0,512.0,801.0,637.0,465.0,569.0
25-09-2014,440.0,480.0,357.0,222.0,229.0,215.0,206.0,440.0,1262.0,1085.0,621.0,541.0,629.0,424.0,501.0,395.0,271.0,278.0,449.0,473.0,577.0,699.0,808.0,558.0
26-09-2014,604.0,328.0,263.0,142.0,51.0,53.0,101.0,274.0,827.0,925.0,583.0,605.0,462.0,420.0,523.0,424.0,455.0,616.0,403.0,480.0,797.0,629.0,499.0,386.0
27-09-2014,521.0,431.0,304.0,215.0,217.0,294.0,229.0,255.0,445.0,669.0,869.0,931.0,765.0,715.0,694.0,762.0,739.0,736.0,745.0,580.0,741.0,416.0,529.0,554.0
28-09-2014,424.0,396.0,360.0,200.0,90.0,55.0,136.0,153.0,244.0,437.0,660.0,637.0,799.0,822.0,595.0,519.0,508.0,574.0,304.0,528.0,501.0,623.0,564.0,782.0
29-09-2014,358.0,296.0,171.0,62.0,99.0,35.0,25.0,298.0,1002.0,1225.0,428.0,322.0,443.0,422.0,553.0,276.0,187.0,178.0,459.0,454.0,513.0,866.0,860.0,551.0
30-09-2014,697.0,453.0,165.0,34.0,61.0,66.0,70.0,416.0,1155.0,1025.0,719.0,350.0,678.0,369.0,413.0,312.0,486.0,310.0,314.0,313.0,570.0,847.0,1011.0,797.0
01-10-2014,768.0,527.0,301.0,211.0,190.0,162.0,244.0,417.0,1352.0,823.0,721.0,342.0,436.0,523.0,578.0,442.0,573.0,434.0,423.0,552.0,691.0,883.0,577.0,502.0
02-10-2014,577.0,347.0,291.0,190.0,27.0,31.0,63.0,330.0,1149.0,805.0,723.0,736.0,510.0,764.0,619.0,451.0,355.0,268.0,396.0,393.0,796.0,759.0,815.0,578.0
03-10-2014,325.0,432.0,89.0,60.0,140.0,69.0,73.0,451.0,1039.0,933.0,721.0,552.0,549.0,444.0,705.0,425.0,258.0,218.0,380.0,711.0,565.0,545.0,608.0,470.0
04-10-2014,571.0,297.0,282.0,138.0,40.0,120.0,23.0,157.0,617.0,376.0,689.0,490.0,748.0,877.0,620.0,548.0,653.0,603.0,750.0,613.0,611.0,697.0,735.0,328.0
05-10-2014,199.0,253.0,174.0,91.0,55.0,52.0,119.0,83.0,294.0,383.0,483.0,758.0,670.0,745.0,881.0,591.0,401.0,514.0,730.0,490.0,663.0,604.0,579.0,407.0
06-10-2014,391.0,368.0,149.0,47.0,27.0,68.0,76.0,211.0,1090.0,1300.0,444.0,311.0,349.0,537.0,741.0,408.0,97.0,151.0,337.0,390.0,622.0,777.0,853.0,498.0
07-10-2014,630.0,302.0,158.0,68.0,69.0,67.0,199.0,170.0,1056.0,1198.0,740.0,395.0,578.0,288.0,432.0,431.0,237.0,365.0,417.0,401.0,719.0,915.0,575.0,516.0
08-10-2014,463.0,191.0,112.0,83.0,21.0,31.0,115.0,372.0,1080.0,952.0,707.0,442.0,410.0,591.0,606.0,364.0,257.0,280.0,311.0,416.0,649.0,1061.0,853.0,643.0
09-10-2014,334.0,401.0,192.0,102.0,49.0,44.0,54.0,275.0,930.0,1196.0,825.0,399.0,513.0,436.0,575.0,586.0,374.0,303.0,417.0,501.0,954.0,813.0,643.0,458.0
10-10-2014,551.0,458.0,183.0,76.0,55.0,41.0,23.0,161.0,816.0,716.0,966.0,283.0,474.0,706.0,607.0,402.0,283.0,547.0,475.0,847.0,1025.0,892.0,996.0,603.0
11-10-2014,309.0,178.0,214.0,165.0,48.0,44.0,110.0,93.0,303.0,476.0,743.0,535.0,685.0,848.0,656.0,733.0,478.0,721.0,536.0,599.0,456.0,561.0,498.0,481.0
12-10-2014,388.0,262.0,325.0,180.0,85.0,70.0,54.0,70.0,123.0,235.0,688.0,688.0,810.0,1010.0,597.0,570.0,359.0,391.0,279.0,339.0,344.0,490.0,430.0,248.0
13-10-2014,491.0,227.0,434.0,134.0,29.0,52.0,36.0,227.0,1017.0,835.0,595.0,295.0,527.0,518.0,605.0,375.0,401.0,175.0,485.0,550.0,579.0,795.0,884.0,908.0
14-10-2014,648.0,377.0,267.0,90.0,82.0,49.0,116.0,358.0,1095.0,996.0,773.0,488.0,398.0,515.0,564.0,239.0,323.0,267.0,612.0,541.0,622.0,777.0,710.0,683.0
15-10-2014,431.0,191.0,236.0,48.0,31.0,32.0,107.0,508.0,1153.0,1231.0,890.0,273.0,416.0,460.0,421.0,449.0,324.0,215.0,630.0,512.0,700.0,677.0,755.0,774.0
16-10-2014,490.0,338.0,163.0,83.0,89.0,43.0,168.0,396.0,959.0,927.0,466.0,361.0,352.0,444.0,553.0,404.0,538.0,338.0,532.0,448.0,505.0,910.0,764.0,621.0
17-10-2014,524.0,658.0,126.0,84.0,39.0,28.0,162.0,273.0,990.0,1107.0,758.0,521.0,395.0,407.0,537.0,225.0,394.0,344.0,287.0,325.0,680.0,593.0,469.0,484.0
18-10-2014,400.0,229.0,161.0,48.0,51.0,39.0,169.0,237.0,272.0,656.0,785.0,623.0,643.0,707.0,1158.0,395.0,400.0,281.0,257.0,426.0,655.0,442.0,463.0,654.0
19-10-2014,477.0,234.0,73.0,103.0,35.0,70.0,56.0,186.0,209.0,191.0,493.0,373.0,926.0,916.0,301.0,491.0,374.0,454.0,359.0,568.0,472.0,695.0,857.0,473.0
20-10-2014,656.0,258.0,119.0,181.0,32.0,35.0,18.0,414.0,1070.0,866.0,435.0,327.0,485.0,463.0,356.0,525.0,231.0,242.0,266.0,557.0,626.0,726.0,703.0,773.0
21-10-2014,592.0,233.0,246.0,113.0,27.0,56.0,107.0,341.0,1216.0,946.0,584.0,345.0,460.0,331.0,273.0,206.0,249.0,423.0,336.0,308.0,641.0,566.0,728.0,451.0
22-10-2014,431.0,325.0,182.0,70.0,54.0,49.0,129.0,401.0,1219.0,1331.0,743.0,392.0,432.0,451.0,478.0,244.0,401.0,374.0,242.0,445.0,628.0,830.0,896.0,671.0
23-10-2014,646.0,307.0,302.0,139.0,62.0,66.0,88.0,211.0,959.0,842.0,588.0,230.0,677.0,792.0,528.0,306.0,424.0,486.0,272.0,523.0,530.0,981.0,925.0,675.0
24-10-2014,407.0,314.0,101.0,85.0,40.0,16.0,49.0,331.0,1302.0,598.0,682.0,382.0,329.0,345.0,633.0,603.0,682.0,520.0,269.0,753.0,801.0,710.0,795.0,0.0
