23-08-2014,467.0,202.0,121.0,97.0,275.0,172.0,36.0,117.0,76.0,249.0,348.0,470.0,441.0,284.0,349.0,246.0,314.0,272.0,221.0,170.0,278.0,270.0,201.0,450.0
24-08-2014,482.0,474.0,545.0,441.0,500.0,466.0,500.0,447.0,574.0,537.0,449.0,354.0,380.0,324.0,272.0,233.0,228.0,189.0,363.0,201.0,538.0,602.0,280.0,381.0
25-08-2014,306.0,214.0,89.0,91.0,221.0,137.0,51.0,164.0,1033.0,364.0,349.0,422.0,403.0,273.0,261.0,367.0,473.0,248.0,194.0,387.0,446.0,264.0,305.0,195.0
26-08-2014,280.0,170.0,209.0,67.0,81.0,65.0,39.0,193.0,219.0,475.0,514.0,461.0,710.0,376.0,469.0,200.0,245.0,222.0,290.0,406.0,448.0,313.0,333.0,138.0
27-08-2014,186.0,202.0,54.0,169.0,265.0,92.0,23.0,170.0,300.0,317.0,946.0,728.0,591.0,663.0,640.0,508.0,286.0,365.0,355.0,504.0,665.0,476.0,463.0,375.0
28-08-2014,336.0,241.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,119.0,473.0,796.0,529.0,202.0
29-08-2014,287.0,222.0,259.0,98.0,197.0,158.0,136.0,110.0,767.0,405.0,493.0,447.0,914.0,730.0,640.0,629.0,821.0,605.0,606.0,884.0,708.0,522.0,744.0,632.0
30-08-2014,246.0,213.0,162.0,123.0,183.0,159.0,313.0,156.0,292.0,383.0,553.0,506.0,881.0,755.0,476.0,379.0,706.0,564.0,465.0,409.0,478.0,655.0,767.0,734.0
31-08-2014,785.0,665.0,546.0,635.0,670.0,611.0,521.0,493.0,659.0,705.0,1277.0,1242.0,925.0,1360.0,1374.0,1314.0,1280.0,1040.0,1167.0,1202.0,1282.0,1315.0,1190.0,1206.0
01-09-2014,941.0,817.0,875.0,828.0,810.0,723.0,769.0,883.0,1135.0,1191.0,995.0,1002.0,1009.0,867.0,862.0,1027.0,947.0,761.0,806.0,964.0,1149.0,1077.0,1528.0,982.0
04-09-2014,588.0,291.0,270.0,226.0,392.0,241.0,402.0,436.0,603.0,1170.0,788.0,814.0,806.0,633.0,915.0,955.0,369.0,595.0,629.0,721.0,795.0,942.0,920.0,1037.0
05-09-2014,906.0,957.0,542.0,530.0,560.0,454.0,630.0,625.0,696.0,812.0,876.0,795.0,871.0,786.0,863.0,1077.0,1070.0,960.0,736.0,1437.0,951.0,973.0,1124.0,1022.0
06-09-2014,717.0,386.0,420.0,640.0,485.0,375.0,255.0,408.0,666.0,809.0,1185.0,1263.0,1357.0,1441.0,1347.0,952.0,934.0,861.0,850.0,445.0,1047.0,1106.0,1044.0,1075.0
07-09-2014,711.0,727.0,548.0,440.0,449.0,288.0,293.0,444.0,331.0,485.0,1038.0,1393.0,1303.0,1317.0,1366.0,1223.0,833.0,875.0,867.0,609.0,686.0,1350.0,1056.0,872.0
08-09-2014,756.0,631.0,380.0,258.0,392.0,342.0,521.0,511.0,870.0,987.0,1403.0,1492.0,1542.0,1457.0,1188.0,1314.0,1075.0,849.0,1429.0,976.0,1547.0,1188.0,1695.0,1349.0
09-09-2014,855.0,712.0,658.0,542.0,523.0,575.0,760.0,603.0,1339.0,1244.0,1575.0,1979.0,1370.0,1279.0,1550.0,1566.0,1270.0,1096.0,995.0,1426.0,1214.0,1381.0,1260.0,1229.0
10-09-2014,1177.0,1007.0,800.0,728.0,757.0,579.0,586.0,769.0,1064.0,1447.0,1340.0,988.0,1294.0,1013.0,978.0,979.0,820.0,845.0,976.0,939.0,1230.0,1116.0,1259.0,1220.0
11-09-2014,772.0,746.0,715.0,529.0,617.0,476.0,528.0,707.0,1213.0,1697.0,1221.0,1395.0,1427.0,1416.0,1390.0,1239.0,1292.0,823.0,940.0,1109.0,1326.0,1315.0,1336.0,1452.0
12-09-2014,1066.0,724.0,548.0,617.0,652.0,518.0,504.0,712.0,1355.0,1262.0,1635.0,1356.0,1520.0,1284.0,1377.0,1425.0,1059.0,945.0,786.0,747.0,1090.0,1059.0,1195.0,1068.0
13-09-2014,590.0,507.0,322.0,444.0,277.0,145.0,128.0,180.0,585.0,681.0,1140.0,1499.0,1398.0,1040.0,1340.0,1107.0,814.0,771.0,584.0,885.0,1274.0,1113.0,1177.0,1297.0
14-09-2014,1084.0,739.0,414.0,418.0,428.0,387.0,274.0,247.0,531.0,460.0,1167.0,1240.0,1122.0,1031.0,1566.0,1662.0,964.0,689.0,915.0,605.0,836.0,1080.0,922.0,595.0
15-09-2014,667.0,485.0,351.0,499.0,128.0,179.0,234.0,462.0,1515.0,1452.0,1298.0,1170.0,829.0,1129.0,896.0,890.0,649.0,369.0,458.0,766.0,1213.0,1183.0,1409.0,984.0
